Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
"01/11/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""19:00:00"",""EDUARDO SANTOS E12"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",17,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"01/11/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""13:00:00"",""CIUDADELA FLORALIA E6"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",21,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"02/11/2017,""VALLE"",""CALI (CT)"",""Jueves"",""19:00:00"",""TERRON COLORADO E1"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",18,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"02/11/2017,""VALLE"",""CALI (CT)"",""Jueves"",""5:20:00"",""SANTA ANITA E17"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",37,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"03/11/2017,""VALLE"",""CALI (CT)"",""Viernes"",""20:40:00"",""PUERTAS DEL SOL E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",31,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"04/11/2017,""VALLE"",""CALI (CT)"",""Sábado"",""19:30:00"",""MANUELA BELTRAN E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",50,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"04/11/2017,""VALLE"",""CALI (CT)"",""Sábado"",""6:00:00"",""EL POBLADO II E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",22,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"04/11/2017,""VALLE"",""CALI (CT)"",""Sábado"",""3:00:00"",""INV. CINTA SARDI E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",21,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"04/11/2017,""VALLE"",""CALI (CT)"",""Sábado"",""20:10:00"",""EL RETIRO E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",33,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"04/11/2017,""VALLE"",""CALI (CT)"",""Sábado"",""8:25:00"",""LLANO VERDE E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",34,""FEMENINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"05/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""20:00:00"",""ALFONSO LOPEZ III E7"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",16,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""SECUNDARIA"",76001000,1"
"05/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""22:10:00"",""LAS ORQUIDEAS E14"",""RURAL"",""CAÑADUZAL"",""CONTUNDENTES"",""A PIE"",""A PIE"",17,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""SECUNDARIA"",76001000,1"
"05/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""8:50:00"",""SAN LUIS E6"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",26,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""TECNICO EMPRESARIAL"",""TECNICO"",76001000,1"
"05/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""1:55:00"",""CHARCO AZUL E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",17,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"05/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""20:42:00"",""ALFONSO B. ARAGON E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",18,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"05/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""18:39:00"",""CALIMIO DESEPAZ E21"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",21,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"06/11/2017,""VALLE"",""CALI (CT)"",""Lunes"",""17:00:00"",""LLERAS CAMARGO E20"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",19,""FEMENINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""SECUNDARIA"",76001000,1"
"06/11/2017,""VALLE"",""CALI (CT)"",""Lunes"",""23:30:00"",""MANUELA BELTRAN E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",19,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"06/11/2017,""VALLE"",""CALI (CT)"",""Lunes"",""2:30:00"",""CRISTOBAL COLON E10"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",30,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"06/11/2017,""VALLE"",""CALI (CT)"",""Lunes"",""20:36:00"",""LOS ANDES B - LA RIVERA E5"",""URBANA"",""CASAS DE HABITACION"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",68,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"06/11/2017,""VALLE"",""CALI (CT)"",""Lunes"",""20:36:00"",""LOS ANDES B - LA RIVERA E5"",""URBANA"",""CASAS DE HABITACION"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",69,""FEMENINO"",""UNION LIBRE"",""COLOMBIA"",""AMA DE CASA"",""-"",""SECUNDARIA"",76001000,1"
"07/11/2017,""VALLE"",""CALI (CT)"",""Martes"",""23:32:00"",""LAUREANO GOMEZ E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",23,""FEMENINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"08/11/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""9:30:00"",""EL INGENIO E17"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",48,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"08/11/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""18:45:00"",""SAN NICOLAS E3"",""URBANA"",""LICORERA/ESTANCO 24 HORAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",40,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"08/11/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""22:05:00"",""LOS CONQUISTADORES E11"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",25,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"08/11/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""21:56:00"",""EL RETIRO E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",18,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"09/11/2017,""VALLE"",""CALI (CT)"",""Jueves"",""23:00:00"",""MANUELA BELTRAN E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""BICICLETA"",""A PIE"",30,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"09/11/2017,""VALLE"",""CALI (CT)"",""Jueves"",""23:45:00"",""CALIMIO DESEPAZ E21"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",18,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""PRIMARIA"",76001000,1"
"10/11/2017,""VALLE"",""CALI (CT)"",""Viernes"",""23:00:00"",""BRISAS DE MAYO E20"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",23,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"10/11/2017,""VALLE"",""CALI (CT)"",""Viernes"",""22:20:00"",""VILLA BLANCA E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",22,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"10/11/2017,""VALLE"",""CALI (CT)"",""Viernes"",""14:25:00"",""PASEO DE LOS ALMENDROS E5"",""URBANA"",""INTERIOR VEHICULO PARTICULAR"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""CONDUCTOR VEHICULO"",32,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""COMERCIANTE"",""-"",""SECUNDARIA"",76001000,1"
"11/11/2017,""VALLE"",""CALI (CT)"",""Sábado"",""21:50:00"",""DIAMANTE E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""BICICLETA"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"12/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""21:00:00"",""CIUDADELA FLORALIA E6"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",40,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""TECNOLOGO  ELECTRONICA"",""TECNICO"",76001000,1"
"12/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""6:00:00"",""EL VERGEL E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",23,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"12/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""8:30:00"",""ANTONIO NARIÑO E16"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",25,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""COMERCIANTE"",""-"",""SECUNDARIA"",76001000,1"
"12/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""5:00:00"",""CAÑAVERAL - BELLA SUIZA E19"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"12/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""5:00:00"",""UNION DE VIVIENDA POPULAR E16"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",28,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"12/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""0:05:00"",""CIUDADELA FLORALIA E6"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"13/11/2017,""VALLE"",""CALI (CT)"",""Lunes"",""11:20:00"",""MOJICA E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""CONDUCTOR MOTOCICLETA"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"13/11/2017,""VALLE"",""CALI (CT)"",""Lunes"",""4:20:00"",""BELALCAZAR E9"",""URBANA"",""INTERIOR VEHICULO SERVICIO PUBLICO"",""ARMA BLANCA / CORTOPUNZANTE"",""PASAJERO TAXI"",""CONDUCTOR TAXI"",58,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""PRIMARIA"",76001000,1"
"13/11/2017,""VALLE"",""CALI (CT)"",""Lunes"",""18:18:00"",""SILOE E20"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",22,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""PRIMARIA"",76001000,1"
"15/11/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""13:00:00"",""ALIRIO MORA BELTRAN E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",14,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"15/11/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""15:30:00"",""LAS ORQUIDEAS E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""CONDUCTOR MOTOCICLETA"",""A PIE"",51,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""COMERCIANTE"",""-"",""PRIMARIA"",76001000,1"
"15/11/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""18:20:00"",""EL CEDRO E19"",""URBANA"",""VIAS PUBLICAS"",""CONTUNDENTES"",""A PIE"",""A PIE"",54,""MASCULINO"",""DIVORCIADO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"15/11/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""14:45:00"",""REPUBLICA ISRAEL E16"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",18,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"15/11/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""11:18:00"",""DIAMANTE E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",40,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"15/11/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""14:49:00"",""ALFONSO B. ARAGON E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",23,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""COMERCIANTE"",""-"",""SECUNDARIA"",76001000,1"
"16/11/2017,""VALLE"",""CALI (CT)"",""Jueves"",""13:30:00"",""PRIMITIVO CRESPO E8"",""URBANA"",""DENTRO DE LA VIVIENDA"",""ARMA DE FUEGO"",""CONDUCTOR MOTOCICLETA"",""A PIE"",51,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"16/11/2017,""VALLE"",""CALI (CT)"",""Jueves"",""10:30:00"",""LLANO VERDE E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",18,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"17/11/2017,""VALLE"",""CALI (CT)"",""Viernes"",""19:40:00"",""COMPARTIR E21"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",57,""MASCULINO"",""CASADO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"17/11/2017,""VALLE"",""CALI (CT)"",""Viernes"",""3:30:00"",""LOS GUAYACANES E5"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",56,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"18/11/2017,""VALLE"",""CALI (CT)"",""Sábado"",""15:30:00"",""SAN PEDRO E3"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",18,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"19/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""4:00:00"",""EL CORTIJO E20"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",35,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"20/11/2017,""VALLE"",""CALI (CT)"",""Lunes"",""1:00:00"",""EL CALVARIO E3"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",54,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""PRIMARIA"",76001000,1"
"20/11/2017,""VALLE"",""CALI (CT)"",""Lunes"",""21:15:00"",""MANUELA BELTRAN E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",18,""FEMENINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""SECUNDARIA"",76001000,1"
"20/11/2017,""VALLE"",""CALI (CT)"",""Lunes"",""16:14:00"",""EL VERGEL E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",28,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"21/11/2017,""VALLE"",""CALI (CT)"",""Martes"",""20:05:00"",""REPUBLICA ISRAEL E16"",""URBANA"",""TIENDA"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",19,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"22/11/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""15:30:00"",""AGUABLANCA E11"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",44,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"22/11/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""15:20:00"",""MARROQUIN I E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"23/11/2017,""VALLE"",""CALI (CT)"",""Jueves"",""21:30:00"",""TERRON COLORADO E1"",""URBANA"",""HOSPITALES"",""CONTUNDENTES"",""A PIE"",""A PIE"",79,""FEMENINO"",""VIUDO"",""COLOMBIA"",""AMA DE CASA"",""-"",""PRIMARIA"",76001000,1"
"23/11/2017,""VALLE"",""CALI (CT)"",""Jueves"",""20:50:00"",""BELLAVISTA E19"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",21,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"23/11/2017,""VALLE"",""CALI (CT)"",""Jueves"",""15:45:00"",""LOS ANDES E5"",""URBANA"",""PANADERIAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",64,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"23/11/2017,""VALLE"",""CALI (CT)"",""Jueves"",""15:40:00"",""FEPICOL E7"",""URBANA"",""DISCOTECAS"",""ARMA DE FUEGO"",""CONDUCTOR MOTOCICLETA"",""A PIE"",31,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"23/11/2017,""VALLE"",""CALI (CT)"",""Jueves"",""7:05:00"",""BRISAS DE MAYO E20"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",30,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"23/11/2017,""VALLE"",""CALI (CT)"",""Jueves"",""7:05:00"",""PRADOS DE ORIENTE E11"",""URBANA"",""CARCELES"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",18,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"23/11/2017,""VALLE"",""CALI (CT)"",""Jueves"",""19:53:00"",""SAN PEDRO CLAVER E11"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"23/11/2017,""VALLE"",""CALI (CT)"",""Jueves"",""17:21:00"",""EL RETIRO E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",15,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"24/11/2017,""VALLE"",""CALI (CT)"",""Viernes"",""17:00:00"",""INV. CINTA BELISARIO E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",16,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""SECUNDARIA"",76001000,1"
"24/11/2017,""VALLE"",""CALI (CT)"",""Viernes"",""14:00:00"",""JOSE HOLGUIN GARCES E11"",""URBANA"",""ESTACIONES DE SERVICIO"",""ARMA DE FUEGO"",""CONDUCTOR MOTOCICLETA"",""CONDUCTOR MOTOCICLETA"",43,""MASCULINO"",""CASADO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"24/11/2017,""VALLE"",""CALI (CT)"",""Viernes"",""17:15:00"",""SANTA ANITA E17"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",44,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""COMERCIANTE"",""-"",""SECUNDARIA"",76001000,1"
"25/11/2017,""VALLE"",""CALI (CT)"",""Sábado"",""17:00:00"",""ALIRIO MORA BELTRAN E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",18,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"25/11/2017,""VALLE"",""CALI (CT)"",""Sábado"",""23:30:00"",""ALFONSO B. ARAGON E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",17,""FEMENINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""SECUNDARIA"",76001000,1"
"25/11/2017,""VALLE"",""CALI (CT)"",""Sábado"",""21:35:00"",""MANUELA BELTRAN E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",16,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""PRIMARIA"",76001000,1"
"25/11/2017,""VALLE"",""CALI (CT)"",""Sábado"",""14:10:00"",""GUILLERMO VALENCIA E4"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""CONDUCTOR MOTOCICLETA"",""A PIE"",36,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"26/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""23:55:00"",""POTRERO GRANDE E21"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"26/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""0:01:00"",""VALLADO E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",22,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"26/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""23:25:00"",""PATIO BONITO E1"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""CONDUCTOR MOTOCICLETA"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"26/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""4:25:00"",""ALFONSO B. ARAGON E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",34,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"26/11/2017,""VALLE"",""CALI (CT)"",""Domingo"",""12:29:00"",""POTRERO GRANDE E21"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",23,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
